CountryCode,IndicatorCode,Year,Value
SSA,SE.TER.ENRR,2002,5.105450153
SSA,SE.XPD.TOTL.GD.ZS,2002,5.1053050755
SSD,SE.TER.ENRR,2002,5.1051599979999995
SSD,SE.XPD.TOTL.GD.ZS,2002,5.1050149205
SSF,SE.TER.ENRR,2002,5.104869843
SSF,SE.XPD.TOTL.GD.ZS,2002,8.0734200465
SST,SE.TER.ENRR,2002,11.04197025
SST,SE.XPD.TOTL.GD.ZS,2002,8.268173533666667
STP,SE.TER.ENRR,2002,5.494376817333333
STP,SE.XPD.TOTL.GD.ZS,2002,2.720580101
SUR,SE.TER.ENRR,2002,11.27612019
SUR,SE.XPD.TOTL.GD.ZS,2002,22.00918055
SVK,SE.TER.ENRR,2002,32.74224091
SVK,SE.XPD.TOTL.GD.ZS,2002,4.245399952
SVN,SE.TER.ENRR,2002,4.959130049
SVN,SE.XPD.TOTL.GD.ZS,2002,5.672860146
SWE,SE.TER.ENRR,2002,6.2986049655
SWE,SE.XPD.TOTL.GD.ZS,2002,6.924349785
SWZ,SE.TER.ENRR,2002,4.424170017
SWZ,SE.XPD.TOTL.GD.ZS,2002,4.440869808
SXM,SE.TER.ENRR,2002,4.550924897
SXM,SE.XPD.TOTL.GD.ZS,2002,4.660979986
SYC,SE.TER.ENRR,2002,4.771035075
SYC,SE.XPD.TOTL.GD.ZS,2002,4.881090164
SYR,SE.TER.ENRR,2002,12.55226994
SYR,SE.XPD.TOTL.GD.ZS,2002,5.269849777
TCA,SE.TER.ENRR,2002,5.169494867
TCA,SE.XPD.TOTL.GD.ZS,2002,5.069139957
TCD,SE.TER.ENRR,2002,8.087710061333333
TCD,SE.XPD.TOTL.GD.ZS,2002,11.106280165666666
TEA,SE.TER.ENRR,2002,14.12485027
TEA,SE.XPD.TOTL.GD.ZS,2002,29.87979078
TEC,SE.TER.ENRR,2002,45.63473129
TEC,SE.XPD.TOTL.GD.ZS,2002,31.278600849999997
TGO,SE.TER.ENRR,2002,16.92247041
TGO,SE.XPD.TOTL.GD.ZS,2002,2.56633997
THA,SE.TER.ENRR,2002,41.91596985
THA,SE.XPD.TOTL.GD.ZS,2002,3.864919901
TJK,SE.TER.ENRR,2002,16.98006058
TJK,SE.XPD.TOTL.GD.ZS,2002,2.775789976
TKM,SE.TER.ENRR,2002,10.489763100666666
TKM,SE.XPD.TOTL.GD.ZS,2002,18.203736225333333
TLA,SE.TER.ENRR,2002,25.91770935
TLA,SE.XPD.TOTL.GD.ZS,2002,16.971419811
TLS,SE.TER.ENRR,2002,8.025130272
TLS,SE.XPD.TOTL.GD.ZS,2002,14.156184670999998
TMN,SE.TER.ENRR,2002,20.28723907
TMN,SE.XPD.TOTL.GD.ZS,2002,12.944214579999999
TON,SE.TER.ENRR,2002,5.60119009
TON,SE.XPD.TOTL.GD.ZS,2002,3.795000076
TSA,SE.TER.ENRR,2002,8.661000252
TSA,SE.XPD.TOTL.GD.ZS,2002,6.8829350475
TSS,SE.TER.ENRR,2002,5.104869843
TSS,SE.XPD.TOTL.GD.ZS,2002,6.7191901210000005
TTO,SE.TER.ENRR,2002,8.333510399
TTO,SE.XPD.TOTL.GD.ZS,2002,3.543009996
TUN,SE.TER.ENRR,2002,22.03038025
TUN,SE.XPD.TOTL.GD.ZS,2002,5.790060043
TUR,SE.TER.ENRR,2002,25.93342972
TUR,SE.XPD.TOTL.GD.ZS,2002,19.624174789999998
TUV,SE.TER.ENRR,2002,13.31491986
TUV,SE.XPD.TOTL.GD.ZS,2002,7.005664930000002
TZA,SE.TER.ENRR,2002,0.69641
TZA,SE.XPD.TOTL.GD.ZS,2002,2.123070031
UGA,SE.TER.ENRR,2002,3.549730062
UGA,SE.XPD.TOTL.GD.ZS,2002,30.097704766
UKR,SE.TER.ENRR,2002,17.668887316
UKR,SE.XPD.TOTL.GD.ZS,2002,5.240069866
UMC,SE.TER.ENRR,2002,20.28294945
UMC,SE.XPD.TOTL.GD.ZS,2002,9.571169853
URY,SE.TER.ENRR,2002,39.58322906
URY,SE.XPD.TOTL.GD.ZS,2002,2.32220006
USA,SE.TER.ENRR,2002,4.3410776855
USA,SE.XPD.TOTL.GD.ZS,2002,6.359955311
UZB,SE.TER.ENRR,2002,13.67300034
UZB,SE.XPD.TOTL.GD.ZS,2002,11.578006906333332
VCT,SE.TER.ENRR,2002,9.483013472666666
VCT,SE.XPD.TOTL.GD.ZS,2002,7.388020039
VEN,SE.TER.ENRR,2002,37.81758118
VEN,SE.XPD.TOTL.GD.ZS,2002,43.064306259999995
VGB,SE.TER.ENRR,2002,40.846361160125
VGB,SE.XPD.TOTL.GD.ZS,2002,38.628416060250004
VIR,SE.TER.ENRR,2002,28.9458007805
VIR,SE.XPD.TOTL.GD.ZS,2002,19.26318550075
VNM,SE.TER.ENRR,2002,9.580570221
VNM,SE.XPD.TOTL.GD.ZS,2002,7.264165163
VUT,SE.TER.ENRR,2002,4.947760105
VUT,SE.XPD.TOTL.GD.ZS,2002,8.131979942
WLD,SE.TER.ENRR,2002,21.11675072
WLD,SE.XPD.TOTL.GD.ZS,2002,5.438089848
WSM,SE.TER.ENRR,2002,4.6887049675
WSM,SE.XPD.TOTL.GD.ZS,2002,3.939320087
XKX,SE.TER.ENRR,2002,5.858363469
XKX,SE.XPD.TOTL.GD.ZS,2002,7.777406851
YEM,SE.TER.ENRR,2002,9.696450233
YEM,SE.XPD.TOTL.GD.ZS,2002,6.32079649
ZAF,SE.TER.ENRR,2002,5.433243275000001
ZAF,SE.XPD.TOTL.GD.ZS,2002,4.54569006
ZMB,SE.TER.ENRR,2002,4.54569006
ZMB,SE.XPD.TOTL.GD.ZS,2002,4.54569006
ZWE,SE.TER.ENRR,2002,4.54569006
ZWE,SE.XPD.TOTL.GD.ZS,2002,4.54569006
AFE,SE.TER.ENRR,2003,4.774889946
AFE,SE.XPD.TOTL.GD.ZS,2003,3.077979982
AFG,SE.TER.ENRR,2003,1.381070018
AFG,SE.XPD.TOTL.GD.ZS,2003,3.9643248915
AFW,SE.TER.ENRR,2003,6.547579765
AFW,SE.XPD.TOTL.GD.ZS,2003,4.6596999165
AGO,SE.TER.ENRR,2003,2.771820068
AGO,SE.XPD.TOTL.GD.ZS,2003,9.576684954000001
ALB,SE.TER.ENRR,2003,16.38154984
ALB,SE.XPD.TOTL.GD.ZS,2003,3.138230085
AND,SE.TER.ENRR,2003,7.341650009
AND,SE.XPD.TOTL.GD.ZS,2003,13.0810899745
ARB,SE.TER.ENRR,2003,18.82052994
ARB,SE.XPD.TOTL.GD.ZS,2003,5.211292267
ARE,SE.TER.ENRR,2003,24.94167836466667
ARE,SE.XPD.TOTL.GD.ZS,2003,44.67206446233334
ARG,SE.TER.ENRR,2003,24.10355718866667
ARG,SE.XPD.TOTL.GD.ZS,2003,3.535049915
ARM,SE.TER.ENRR,2003,36.66453171
ARM,SE.XPD.TOTL.GD.ZS,2003,2.145040035
ASM,SE.TER.ENRR,2003,2.661926269333333
ASM,SE.XPD.TOTL.GD.ZS,2003,3.1788125036666663
ATG,SE.TER.ENRR,2003,3.695698738
ATG,SE.XPD.TOTL.GD.ZS,2003,4.2125849723333335
AUS,SE.TER.ENRR,2003,4.729471206666666
AUS,SE.XPD.TOTL.GD.ZS,2003,5.246357441
AUT,SE.TER.ENRR,2003,5.304093838
AUT,SE.XPD.TOTL.GD.ZS,2003,5.361830235
AZE,SE.TER.ENRR,2003,4.323990107
AZE,SE.XPD.TOTL.GD.ZS,2003,3.286149979
BDI,SE.TER.ENRR,2003,22.061587016
BDI,SE.XPD.TOTL.GD.ZS,2003,40.837024053
BEL,SE.TER.ENRR,2003,23.364163081
BEL,SE.XPD.TOTL.GD.ZS,2003,5.891302109
BEN,SE.TER.ENRR,2003,5.664629936
BEN,SE.XPD.TOTL.GD.ZS,2003,2.283159971
BFA,SE.TER.ENRR,2003,1.51733005
BFA,SE.XPD.TOTL.GD.ZS,2003,3.8571099635
BGD,SE.TER.ENRR,2003,6.196889877
BGD,SE.XPD.TOTL.GD.ZS,2003,2.069390059
BGR,SE.TER.ENRR,2003,42.85361099
BGR,SE.XPD.TOTL.GD.ZS,2003,3.998450041
BHR,SE.TER.ENRR,2003,29.35186005
BHR,SE.XPD.TOTL.GD.ZS,2003,26.81825495
BHS,SE.TER.ENRR,2003,24.28464985
BHS,SE.XPD.TOTL.GD.ZS,2003,21.75104475
BIH,SE.TER.ENRR,2003,19.21743965
BIH,SE.XPD.TOTL.GD.ZS,2003,39.348635675
BLR,SE.TER.ENRR,2003,22.829408885
BLR,SE.XPD.TOTL.GD.ZS,2003,6.310182095
BLZ,SE.TER.ENRR,2003,16.18568039
BLZ,SE.XPD.TOTL.GD.ZS,2003,3.938060045
BMU,SE.TER.ENRR,2003,2.8021650315
BMU,SE.XPD.TOTL.GD.ZS,2003,1.666270018
BOL,SE.TER.ENRR,2003,4.14794457
BOL,SE.XPD.TOTL.GD.ZS,2003,6.629619122
BRA,SE.TER.ENRR,2003,6.53363931225
BRA,SE.XPD.TOTL.GD.ZS,2003,6.437659502500001
BRB,SE.TER.ENRR,2003,6.3416796927500005
BRB,SE.XPD.TOTL.GD.ZS,2003,6.245699883
BRN,SE.TER.ENRR,2003,12.83129978
BRN,SE.XPD.TOTL.GD.ZS,2003,11.84185981625
BTN,SE.TER.ENRR,2003,10.852419852499999
BTN,SE.XPD.TOTL.GD.ZS,2003,9.862979888749999
BWA,SE.TER.ENRR,2003,8.873539925
BWA,SE.XPD.TOTL.GD.ZS,2003,6.428959965999999
CAF,SE.TER.ENRR,2003,3.9843800069999995
CAF,SE.XPD.TOTL.GD.ZS,2003,1.539800048
CAN,SE.TER.ENRR,2003,18.14304693533333
CAN,SE.XPD.TOTL.GD.ZS,2003,34.74629382266666
CEB,SE.TER.ENRR,2003,51.34954071
CEB,SE.XPD.TOTL.GD.ZS,2003,47.200040815
CHE,SE.TER.ENRR,2003,43.05054092
CHE,SE.XPD.TOTL.GD.ZS,2003,5.384009838
CHI,SE.TER.ENRR,2003,18.095406532000002
CHI,SE.XPD.TOTL.GD.ZS,2003,30.806803226000003
CHL,SE.TER.ENRR,2003,43.51819992
CHL,SE.XPD.TOTL.GD.ZS,2003,3.918689966
CHN,SE.TER.ENRR,2003,14.3912096
CHN,SE.XPD.TOTL.GD.ZS,2003,10.548929769333332
CIV,SE.TER.ENRR,2003,6.706649938666666
CIV,SE.XPD.TOTL.GD.ZS,2003,2.864370108
CMR,SE.TER.ENRR,2003,5.171199799
CMR,SE.XPD.TOTL.GD.ZS,2003,2.822590113
COD,SE.TER.ENRR,2003,3.149150054
COD,SE.XPD.TOTL.GD.ZS,2003,3.475709995
COG,SE.TER.ENRR,2003,3.802269936
COG,SE.XPD.TOTL.GD.ZS,2003,2.836159945
COL,SE.TER.ENRR,2003,3.580649972
COL,SE.XPD.TOTL.GD.ZS,2003,4.325139999
COM,SE.TER.ENRR,2003,3.400870085
COM,SE.XPD.TOTL.GD.ZS,2003,3.770995021
CPV,SE.TER.ENRR,2003,4.141119957
CPV,SE.XPD.TOTL.GD.ZS,2003,4.4719932873333335
CRI,SE.TER.ENRR,2003,4.802866617666666
CRI,SE.XPD.TOTL.GD.ZS,2003,5.133739948
CSS,SE.TER.ENRR,2003,15.08302975
CSS,SE.XPD.TOTL.GD.ZS,2003,23.832944395
CUB,SE.TER.ENRR,2003,32.58285904
CUB,SE.XPD.TOTL.GD.ZS,2003,9.940859795
CUW,SE.TER.ENRR,2003,13.223236720000001
CUW,SE.XPD.TOTL.GD.ZS,2003,16.505613645
CYM,SE.TER.ENRR,2003,19.78799057
CYM,SE.XPD.TOTL.GD.ZS,2003,25.87161064
CYP,SE.TER.ENRR,2003,31.95523071
CYP,SE.XPD.TOTL.GD.ZS,2003,6.670229912
CZE,SE.TER.ENRR,2003,39.20788956
CZE,SE.XPD.TOTL.GD.ZS,2003,4.117280006
DEU,SE.TER.ENRR,2003,4.144149303
DEU,SE.XPD.TOTL.GD.ZS,2003,4.1710186
DJI,SE.TER.ENRR,2003,1.143280029
DJI,SE.XPD.TOTL.GD.ZS,2003,8.889849663
DMA,SE.TER.ENRR,2003,28.650316238666665
DMA,SE.XPD.TOTL.GD.ZS,2003,48.41078281433333
DNK,SE.TER.ENRR,2003,28.266356468166666
DNK,SE.XPD.TOTL.GD.ZS,2003,8.121930122
DOM,SE.TER.ENRR,2003,34.09830856
DOM,SE.XPD.TOTL.GD.ZS,2003,1.84465003
DZA,SE.TER.ENRR,2003,18.35396004
DZA,SE.XPD.TOTL.GD.ZS,2003,17.31269455
EAP,SE.TER.ENRR,2003,16.27142906
EAP,SE.XPD.TOTL.GD.ZS,2003,15.335954665
EAR,SE.TER.ENRR,2003,14.40048027
EAR,SE.XPD.TOTL.GD.ZS,2003,7.105090141
EAS,SE.TER.ENRR,2003,20.13417053
EAS,SE.XPD.TOTL.GD.ZS,2003,34.051445005
ECA,SE.TER.ENRR,2003,47.96871948
ECA,SE.XPD.TOTL.GD.ZS,2003,50.23360443
ECS,SE.TER.ENRR,2003,52.49848938
ECS,SE.XPD.TOTL.GD.ZS,2003,45.97176695
ECU,SE.TER.ENRR,2003,39.44504452
ECU,SE.XPD.TOTL.GD.ZS,2003,32.918322090000004
EGY,SE.TER.ENRR,2003,26.39159966
EGY,SE.XPD.TOTL.GD.ZS,2003,4.945630074
EMU,SE.TER.ENRR,2003,4.816930056
EMU,SE.XPD.TOTL.GD.ZS,2003,4.688230038
ERI,SE.TER.ENRR,2003,4.55953002
ERI,SE.XPD.TOTL.GD.ZS,2003,4.4308300019999995
ESP,SE.TER.ENRR,2003,4.302129984
ESP,SE.XPD.TOTL.GD.ZS,2003,4.173429966
EST,SE.TER.ENRR,2003,4.723264932499999
EST,SE.XPD.TOTL.GD.ZS,2003,5.273099899
ETH,SE.TER.ENRR,2003,2.351279974
ETH,SE.XPD.TOTL.GD.ZS,2003,29.318435552
EUU,SE.TER.ENRR,2003,31.732645453499998
EUU,SE.XPD.TOTL.GD.ZS,2003,34.146855355
FCS,SE.TER.ENRR,2003,12.00811958
FCS,SE.XPD.TOTL.GD.ZS,2003,50.14754963
FIN,SE.TER.ENRR,2003,28.157494784
FIN,SE.XPD.TOTL.GD.ZS,2003,6.167439938
FJI,SE.TER.ENRR,2003,14.6147604
FJI,SE.XPD.TOTL.GD.ZS,2003,33.465869425
FRA,SE.TER.ENRR,2003,52.31697845
FRA,SE.XPD.TOTL.GD.ZS,2003,5.762063026
FRO,SE.TER.ENRR,2003,6.1441164014
FRO,SE.XPD.TOTL.GD.ZS,2003,6.5261697768
FSM,SE.TER.ENRR,2003,6.9082231522
FSM,SE.XPD.TOTL.GD.ZS,2003,7.2902765276
GAB,SE.TER.ENRR,2003,7.672329903
GAB,SE.XPD.TOTL.GD.ZS,2003,34.5670304315
GBR,SE.TER.ENRR,2003,19.68400526125
GBR,SE.XPD.TOTL.GD.ZS,2003,4.800980091
GEO,SE.TER.ENRR,2003,48.03046036
GEO,SE.XPD.TOTL.GD.ZS,2003,2.065599918
GHA,SE.TER.ENRR,2003,2.116503278166667
GHA,SE.XPD.TOTL.GD.ZS,2003,2.1674066383333335
GIB,SE.TER.ENRR,2003,2.2183099985
GIB,SE.XPD.TOTL.GD.ZS,2003,2.2692133586666667
GIN,SE.TER.ENRR,2003,2.3201167188333334
GIN,SE.XPD.TOTL.GD.ZS,2003,2.371020079
GMB,SE.TER.ENRR,2003,1.867200017
GMB,SE.XPD.TOTL.GD.ZS,2003,1.363379955
GNB,SE.TER.ENRR,2003,15.488833236000001
GNB,SE.XPD.TOTL.GD.ZS,2003,29.614286517
GNQ,SE.TER.ENRR,2003,43.739739798
GNQ,SE.XPD.TOTL.GD.ZS,2003,30.302939827333333
GRC,SE.TER.ENRR,2003,16.866139856666667
GRC,SE.XPD.TOTL.GD.ZS,2003,3.429339886
GRD,SE.TER.ENRR,2003,3.6780399085
GRD,SE.XPD.TOTL.GD.ZS,2003,3.926739931
GRL,SE.TER.ENRR,2003,4.401599952
GRL,SE.XPD.TOTL.GD.ZS,2003,4.876459973
GTM,SE.TER.ENRR,2003,5.351319994
GTM,SE.XPD.TOTL.GD.ZS,2003,5.826180015
GUM,SE.TER.ENRR,2003,6.301040036
GUM,SE.XPD.TOTL.GD.ZS,2003,6.775900056999999
GUY,SE.TER.ENRR,2003,7.250760078
GUY,SE.XPD.TOTL.GD.ZS,2003,6.955900192
HIC,SE.TER.ENRR,2003,5.620599985
HIC,SE.XPD.TOTL.GD.ZS,2003,4.285299778
HKG,SE.TER.ENRR,2003,31.92807007
HKG,SE.XPD.TOTL.GD.ZS,2003,4.285299778
HND,SE.TER.ENRR,2003,15.54209995
HND,SE.XPD.TOTL.GD.ZS,2003,9.7662349925
HPC,SE.TER.ENRR,2003,3.990370035
HPC,SE.XPD.TOTL.GD.ZS,2003,23.185675742500003
HRV,SE.TER.ENRR,2003,42.38098145
HRV,SE.XPD.TOTL.GD.ZS,2003,3.869019985
HTI,SE.TER.ENRR,2003,20.79000059666667
HTI,SE.XPD.TOTL.GD.ZS,2003,37.71098120833334
HUN,SE.TER.ENRR,2003,21.75164071616667
HUN,SE.XPD.TOTL.GD.ZS,2003,5.792300224
IBD,SE.TER.ENRR,2003,19.88805962
IBD,SE.XPD.TOTL.GD.ZS,2003,18.18538475
IBT,SE.TER.ENRR,2003,16.48270988
IBT,SE.XPD.TOTL.GD.ZS,2003,11.027724979
IDA,SE.TER.ENRR,2003,5.572740078
IDA,SE.XPD.TOTL.GD.ZS,2003,5.6961700915
IDB,SE.TER.ENRR,2003,5.819600105
IDB,SE.XPD.TOTL.GD.ZS,2003,10.861585142500001
IDN,SE.TER.ENRR,2003,15.90357018
IDN,SE.XPD.TOTL.GD.ZS,2003,3.217999935
IDX,SE.TER.ENRR,2003,5.44438982
IDX,SE.XPD.TOTL.GD.ZS,2003,6.7372249375
IMN,SE.TER.ENRR,2003,8.030060055
IMN,SE.XPD.TOTL.GD.ZS,2003,9.3228951725
IND,SE.TER.ENRR,2003,10.61573029
IND,SE.XPD.TOTL.GD.ZS,2003,3.613409996
INX,SE.TER.ENRR,2003,21.024329504
INX,SE.XPD.TOTL.GD.ZS,2003,38.435249012
IRL,SE.TER.ENRR,2003,21.320094427
IRL,SE.XPD.TOTL.GD.ZS,2003,4.204939842
IRN,SE.TER.ENRR,2003,20.34056091
IRN,SE.XPD.TOTL.GD.ZS,2003,4.363220215
IRQ,SE.TER.ENRR,2003,22.917807260000004
IRQ,SE.XPD.TOTL.GD.ZS,2003,41.472394305
ISL,SE.TER.ENRR,2003,24.3587371495
ISL,SE.XPD.TOTL.GD.ZS,2003,7.245079994
ISR,SE.TER.ENRR,2003,6.6925148965000005
ISR,SE.XPD.TOTL.GD.ZS,2003,6.139949799
ITA,SE.TER.ENRR,2003,5.340869904
ITA,SE.XPD.TOTL.GD.ZS,2003,4.541790009
JAM,SE.TER.ENRR,2003,18.51844978
JAM,SE.XPD.TOTL.GD.ZS,2003,4.256849766
JOR,SE.TER.ENRR,2003,36.49369049
JOR,SE.XPD.TOTL.GD.ZS,2003,25.484670320666666
JPN,SE.TER.ENRR,2003,14.475650151333333
JPN,SE.XPD.TOTL.GD.ZS,2003,3.466629982
KAZ,SE.TER.ENRR,2003,3.3485560415
KAZ,SE.XPD.TOTL.GD.ZS,2003,3.230482101
KEN,SE.TER.ENRR,2003,4.8623759745
KEN,SE.XPD.TOTL.GD.ZS,2003,6.494269848
KGZ,SE.TER.ENRR,2003,39.56774902
KGZ,SE.XPD.TOTL.GD.ZS,2003,4.475419998
KHM,SE.TER.ENRR,2003,3.168679953
KHM,SE.XPD.TOTL.GD.ZS,2003,3.2931419851999997
KIR,SE.TER.ENRR,2003,3.4176040174
KIR,SE.XPD.TOTL.GD.ZS,2003,3.5420660496
KNA,SE.TER.ENRR,2003,3.6665280818
KNA,SE.XPD.TOTL.GD.ZS,2003,3.790990114
KOR,SE.TER.ENRR,2003,27.905180097
KOR,SE.XPD.TOTL.GD.ZS,2003,52.01937008
KWT,SE.TER.ENRR,2003,19.58234978
KWT,SE.XPD.TOTL.GD.ZS,2003,5.211292267
LAC,SE.TER.ENRR,2003,26.27565956
LAC,SE.XPD.TOTL.GD.ZS,2003,9.940859795
LAO,SE.TER.ENRR,2003,4.86330986
LAO,SE.XPD.TOTL.GD.ZS,2003,18.941304205
LBN,SE.TER.ENRR,2003,33.01929855
LBN,SE.XPD.TOTL.GD.ZS,2003,40.164793965
LBR,SE.TER.ENRR,2003,47.31028938
LBR,SE.XPD.TOTL.GD.ZS,2003,45.62208742311111
LBY,SE.TER.ENRR,2003,43.93388546622222
LBY,SE.XPD.TOTL.GD.ZS,2003,42.24568350933333
LCA,SE.TER.ENRR,2003,22.890086808666666
LCA,SE.XPD.TOTL.GD.ZS,2003,3.534490108
LCN,SE.TER.ENRR,2003,27.75801086
LCN,SE.XPD.TOTL.GD.ZS,2003,9.940859795
LDC,SE.TER.ENRR,2003,4.410520077
LDC,SE.XPD.TOTL.GD.ZS,2003,4.751919985000001
LIC,SE.TER.ENRR,2003,5.093319893
LIC,SE.XPD.TOTL.GD.ZS,2003,12.7224249865
LIE,SE.TER.ENRR,2003,20.35153008
LIE,SE.XPD.TOTL.GD.ZS,2003,2.46013999
LKA,SE.TER.ENRR,2003,5.581443309999999
LKA,SE.XPD.TOTL.GD.ZS,2003,8.70274663
LMC,SE.TER.ENRR,2003,11.82404995
LMC,SE.XPD.TOTL.GD.ZS,2003,13.894215105
LMY,SE.TER.ENRR,2003,15.96438026
LMY,SE.XPD.TOTL.GD.ZS,2003,9.346050141
LSO,SE.TER.ENRR,2003,2.727720022
LSO,SE.XPD.TOTL.GD.ZS,2003,13.21957016
LTE,SE.TER.ENRR,2003,22.58492088
LTE,SE.XPD.TOTL.GD.ZS,2003,4.554141164
LTU,SE.TER.ENRR,2003,4.834160626
LTU,SE.XPD.TOTL.GD.ZS,2003,5.114180088
LUX,SE.TER.ENRR,2003,12.06099033
LUX,SE.XPD.TOTL.GD.ZS,2003,4.868693352
LVA,SE.TER.ENRR,2003,4.962921619499999
LVA,SE.XPD.TOTL.GD.ZS,2003,5.057149887
MAC,SE.TER.ENRR,2003,3.9186599255
MAC,SE.XPD.TOTL.GD.ZS,2003,2.780169964
MAF,SE.TER.ENRR,2003,5.497833252666666
MAF,SE.XPD.TOTL.GD.ZS,2003,8.215496541333332
MAR,SE.TER.ENRR,2003,10.93315983
MAR,SE.XPD.TOTL.GD.ZS,2003,16.520312072499998
MCO,SE.TER.ENRR,2003,22.107464315
MCO,SE.XPD.TOTL.GD.ZS,2003,27.694616557499998
MDA,SE.TER.ENRR,2003,33.2817688
MDA,SE.XPD.TOTL.GD.ZS,2003,5.424890041
MDG,SE.TER.ENRR,2003,2.182679892
MDG,SE.XPD.TOTL.GD.ZS,2003,2.610949993
MDV,SE.TER.ENRR,2003,0.212899998
MDV,SE.XPD.TOTL.GD.ZS,2003,5.324069977
MEA,SE.TER.ENRR,2003,21.20108032
MEA,SE.XPD.TOTL.GD.ZS,2003,5.211292267
MEX,SE.TER.ENRR,2003,23.04779053
MEX,SE.XPD.TOTL.GD.ZS,2003,5.072579861
MHL,SE.TER.ENRR,2003,8.4461901205
MHL,SE.XPD.TOTL.GD.ZS,2003,11.81980038
MIC,SE.TER.ENRR,2003,16.89670944
MIC,SE.XPD.TOTL.GD.ZS,2003,9.940859795
MKD,SE.TER.ENRR,2003,26.96677017
MKD,SE.XPD.TOTL.GD.ZS,2003,19.246380089333332
MLI,SE.TER.ENRR,2003,11.525990008666666
MLI,SE.XPD.TOTL.GD.ZS,2003,3.805599928
MLT,SE.TER.ENRR,2003,30.0867691
MLT,SE.XPD.TOTL.GD.ZS,2003,5.848954678
MMR,SE.TER.ENRR,2003,10.739312808666668
MMR,SE.XPD.TOTL.GD.ZS,2003,15.629670939333334
MNA,SE.TER.ENRR,2003,20.52002907
MNA,SE.XPD.TOTL.GD.ZS,2003,18.36304951
MNE,SE.TER.ENRR,2003,16.20606995
MNE,SE.XPD.TOTL.GD.ZS,2003,26.509155275
MNG,SE.TER.ENRR,2003,36.8122406
MNG,SE.XPD.TOTL.GD.ZS,2003,27.855422943500002
MNP,SE.TER.ENRR,2003,18.898605287000002
MNP,SE.XPD.TOTL.GD.ZS,2003,9.941787630500002
MOZ,SE.TER.ENRR,2003,0.984969974
MOZ,SE.XPD.TOTL.GD.ZS,2003,2.090089977
MRT,SE.TER.ENRR,2003,3.19520998
MRT,SE.XPD.TOTL.GD.ZS,2003,2.365010023
MUS,SE.TER.ENRR,2003,16.62614059
MUS,SE.XPD.TOTL.GD.ZS,2003,4.415830135
MWI,SE.TER.ENRR,2003,0.383639991
MWI,SE.XPD.TOTL.GD.ZS,2003,2.209640026
MYS,SE.TER.ENRR,2003,31.47120094
MYS,SE.XPD.TOTL.GD.ZS,2003,7.502880096
NAC,SE.TER.ENRR,2003,24.293906928
NAC,SE.XPD.TOTL.GD.ZS,2003,41.08493376
NAM,SE.TER.ENRR,2003,6.41174984
NAM,SE.XPD.TOTL.GD.ZS,2003,6.137139797
NCL,SE.TER.ENRR,2003,4.36136653
NCL,SE.XPD.TOTL.GD.ZS,2003,2.585593263
NER,SE.TER.ENRR,2003,0.809819996
NER,SE.XPD.TOTL.GD.ZS,2003,1.937059999
NGA,SE.TER.ENRR,2003,9.571640015
NGA,SE.XPD.TOTL.GD.ZS,2003,7.188429991666666
NIC,SE.TER.ENRR,2003,4.805219968333334
NIC,SE.XPD.TOTL.GD.ZS,2003,2.422009945
NLD,SE.TER.ENRR,2003,3.731215
NLD,SE.XPD.TOTL.GD.ZS,2003,5.040420055
NOR,SE.TER.ENRR,2003,6.219875097
NOR,SE.XPD.TOTL.GD.ZS,2003,7.399330139
NPL,SE.TER.ENRR,2003,4.880030155
NPL,SE.XPD.TOTL.GD.ZS,2003,3.11435008
NRU,SE.TER.ENRR,2003,13.752589987999999
NRU,SE.XPD.TOTL.GD.ZS,2003,24.390829896
NZL,SE.TER.ENRR,2003,35.029069803999995
NZL,SE.XPD.TOTL.GD.ZS,2003,45.667309712
OED,SE.TER.ENRR,2003,40.492882226
OED,SE.XPD.TOTL.GD.ZS,2003,35.31845474
OMN,SE.TER.ENRR,2003,14.33135986
OMN,SE.XPD.TOTL.GD.ZS,2003,3.896990061
OSS,SE.TER.ENRR,2003,11.06449032
OSS,SE.XPD.TOTL.GD.ZS,2003,6.726435185500001
PAK,SE.TER.ENRR,2003,2.388380051
PAK,SE.XPD.TOTL.GD.ZS,2003,23.3610658655
PAN,SE.TER.ENRR,2003,44.33375168
PAN,SE.XPD.TOTL.GD.ZS,2003,4.168700218
PER,SE.TER.ENRR,2003,30.22619057
PER,SE.XPD.TOTL.GD.ZS,2003,2.937799931
PHL,SE.TER.ENRR,2003,29.875
PHL,SE.XPD.TOTL.GD.ZS,2003,2.935179949
PLW,SE.TER.ENRR,2003,14.472438241199999
PLW,SE.XPD.TOTL.GD.ZS,2003,26.009696533399996
PNG,SE.TER.ENRR,2003,37.5469548256
PNG,SE.XPD.TOTL.GD.ZS,2003,49.0842131178
POL,SE.TER.ENRR,2003,27.2043515939
POL,SE.XPD.TOTL.GD.ZS,2003,5.32449007
PRE,SE.TER.ENRR,2003,5.144040108
PRE,SE.XPD.TOTL.GD.ZS,2003,5.163681507285714
PRI,SE.TER.ENRR,2003,5.183322906571428
PRI,SE.XPD.TOTL.GD.ZS,2003,5.202964305857143
PRK,SE.TER.ENRR,2003,5.222605705142857
PRK,SE.XPD.TOTL.GD.ZS,2003,5.2422471044285714
PRT,SE.TER.ENRR,2003,5.261888503714285
PRT,SE.XPD.TOTL.GD.ZS,2003,5.281529903
PRY,SE.TER.ENRR,2003,26.99925995
