CountryCode,IndicatorCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BDI,SE.TER.ENRR,1.091120005,1.064659953,1.650490046,22.061587016,2.15647006,2.186569929,2.215150118,2.315710068,2.551769972,2.736040115,3.121239901,4.377445102,2.98822999,3.79121995,4.576920033,5.391960144,4.090069771,4.437210083,4.698550224,4.261572242,4.8268175125,6.286772251,6.516800404
BDI,SE.XPD.TOTL.GD.ZS,2.645479918,2.903909922,3.004930019,40.837024053,3.74496007,3.632159948,32.793444274,32.388775824,5.192900181,6.171949863,6.775249958,6.319250107,6.167779922,5.995399952,6.784520149,6.371339798,4.691999912,4.762020111,5.078649998,5.346684456,5.321585178,4.871141911,5.8556256774
BEL,SE.TER.ENRR,56.20183182,56.71488953,58.11008072,59.61246109,62.04114914,62.82033157,63.37173843,62.46184158,62.76420975,64.97984314,66.85788727,67.70340729,69.74906158,71.78411102,74.03972626,76.42394257,77.24350739,80.77381897,79.12374878,79.30448151,79.49960327,82.6882019,5.1944509508
BEL,SE.XPD.TOTL.GD.ZS,5.532732964,5.676054955,5.789683819,5.891302109,5.629337788,5.795859814,5.62658596,5.518233776,6.332940102,6.458099842,6.442590237,6.431990147,6.255764961,6.630529881,6.590469837,6.451570034,6.461730003,6.425340176,6.381070137,6.33397007,6.812329769,6.234233379,4.5332762242
BEN,SE.TER.ENRR,3.626980066,4.366250038,5.131989956,5.664629936,5.719069958,5.651529789,6.476439953,7.758989811,7.663949966,9.749509811,13.13516998,12.28221989,13.3533802,15.31023979,15.19659042,12.90738964,12.36170959,11.7388401,12.00706005,10.7973299,10.80247974,4.713707089,3.8721014976
BEN,SE.XPD.TOTL.GD.ZS,2.113660097,2.365099907,2.159490108,2.283159971,2.566900015,2.656680107,2.56340003,2.363310099,2.777280092,3.089270115,3.679970026,4.400000095,3.562020063,3.327510118,3.161789894,3.17298007,2.899100065,3.535589933,2.931619883,3.002736092,2.939019918,3.193180799,3.210926771
BFA,SE.TER.ENRR,3.2292267480000003,1.122230053,1.351220012,1.51733005,3.6208799679999997,2.160830021,2.274600029,2.420680046,2.944710016,3.281110048,3.367259979,3.943500042,4.367239952,4.602379799,4.922639847,4.926290035,5.426300049,5.856659889,6.346660137,6.93696022,7.683710098,9.36093998,9.730079651
BFA,SE.XPD.TOTL.GD.ZS,4.344793399,3.773314953,3.743294895,3.8571099635,4.6748599209999995,3.941139936,3.982189894,4.07983017,5.893580079,7.048730014,3.502229929,3.985150099,3.603159904,4.083439827,4.053299904,3.67008996,11.414239884499999,5.628469944,5.488609791,5.407136917,5.150865078,5.224015236,5.276512146
BGD,SE.TER.ENRR,5.46036005,6.424399853,6.135369778,6.196889877,5.728839874,6.295829773,7.241710186,7.867129803,8.842450142,10.81634998,21.786436875999996,13.57241726,13.66753769,13.65109444,13.65344143,15.59071636,17.40217972,18.53050804,19.70263672,22.80521393,22.5388546,23.40016747,22.8396492
BGD,SE.XPD.TOTL.GD.ZS,2.125080109,2.171930075,2.017149925,2.069390059,1.940140009,26.260549546500002,2.131289959,2.202219963,2.05456996,1.939419985,40.070643823,2.132699966,2.046670675,1.966160059,2.098716736,1.872254133,2.221199989,1.850400329,1.655891299,1.681388021,1.765280604,1.831179976,1.972786188
BGR,SE.TER.ENRR,42.33982849,41.04077911,41.42900848,42.85361099,43.69356918,46.22526932,47.79483032,51.24034119,52.6504097,55.00836945,58.35485077,59.82468033,62.16165161,65.39308167,69.58660126,74.04489136,75.47485352,76.07991791,76.23020935,75.33709717,74.37622833,74.02764893,27.063354652
BGR,SE.XPD.TOTL.GD.ZS,4.219832897,3.384239912,3.386080027,3.998450041,2.319950104,4.108799934,3.903460026,3.680340052,4.219089985,4.274290085,3.857969999,3.546979904,3.476370096,4.058229923,4.070053101,3.912084341,3.393708229,4.075270176,4.045289993,4.19715023,4.502870083,4.492647648,52.153923116
BHR,SE.TER.ENRR,3.723084688,6.1486520775999995,6.1906259536,29.35186005,6.1379722592,22.49832916,19.71946907,3.12767005,3.357934952,10.693864441999999,10.5353719712,46.54248047,47.36331177,42.9303894,44.15161896,43.63837814,43.66530991,45.18643951,48.53865814,53.6918602,56.63399887,70.76303101,77.24449158
BHR,SE.XPD.TOTL.GD.ZS,3.226336479,8.913064243200001,8.995171880200001,26.81825495,9.9559944144,23.0399341575,2.874409914,2.575000048,2.496779919,17.113438799,17.212773943400002,31.81160712333333,2.645309925,2.476890087,2.467459917,2.674540043,3.25597024,2.324520111,2.808009863,2.384604454,2.552374601,2.220525265,1.987460494
BHS,SE.TER.ENRR,2.72958827,11.6774764088,11.7997178068,24.28464985,13.7740165696,23.581539155,11.140153409333333,12.180016995333334,13.195079486000001,23.533013156,23.890175915599997,17.080733776666666,2.548969984,2.4746557475,2.457945943,2.5368101595,2.9299194815,2.565532565,2.6871755125,2.542789459,2.7095909115,2.8967655900000002,2.467961967
BHS,SE.XPD.TOTL.GD.ZS,2.232840061,14.4418885744,14.6042637334,21.75104475,17.5920387248,24.1231441525,19.40589690466667,21.78503394266667,23.893379053000004,29.952587513,30.5675778878,2.34986043,2.452630043,2.472421408,2.448431969,2.399080276,2.603868723,2.806545019,2.566341162,2.700974464,2.866807222,3.573005915,2.94846344
BIH,SE.TER.ENRR,15.81035042,17.20630074,17.40880966,19.21743965,21.41006088,24.66474915,27.6716404,31.39005089,34.59167862,36.37216187,37.24497986,39.77563095,41.87559128,47.26282883,48.98524857,48.62343979,48.66814041,46.41592026,43.15710831,41.59703827,40.88134003,43.57767868,44.63267136
BIH,SE.XPD.TOTL.GD.ZS,33.807375910000005,35.77533627,37.140909195000006,39.348635675,41.139739989999995,44.193429949999995,47.081040385,50.46234035500001,52.54939079500001,56.136955265,59.957126620000004,65.515813825,70.236494065,74.343610765,74.419988635,73.328149795,71.711740495,68.871034625,63.84837532,60.884529115,58.88611603,58.76840781999999,57.750120165
BLR,SE.TER.ENRR,51.8044014,54.3443718,56.87300873,59.4798317,60.8694191,63.72211075,66.49044037,69.53462982,70.50710297,75.90174866,82.66927338,91.2559967,98.59739685,101.4243927,99.8547287,98.0328598,94.75534058,91.32614899,84.53964233,80.17201996,76.89089203,73.95913696,70.86756897
BLR,SE.XPD.TOTL.GD.ZS,6.196619987,34.718750955,36.92666912,6.310182095,5.712259769,5.871029854,6.076960087,5.152100086,5.713215351,4.368939877,5.220039845,4.684790134,4.959640026,5.009419918,4.818329811,4.787509918,4.946549892,4.795000076,5.381100178,4.979489803,4.862639904,4.606410027,47.323929785
BLZ,SE.TER.ENRR,4.987794995,15.09313011,16.98032951,16.18568039,15.59430981,16.05211067,16.87715912,17.88644981,18.74390984,21.97496986,21.44364929,21.42178917,23.87542915,23.85310936,23.86413956,23.27388954,24.31962967,24.77198982,24.64558983,25.0688591,25.70165062,23.51840019,23.7802906
BLZ,SE.XPD.TOTL.GD.ZS,3.778970003,4.322100163,15.023273179,3.938060045,4.043340206,11.364330449333334,25.03198433,24.181454655,4.328110218,4.828690052,5.267479897,5.51967907,5.47151041,5.141980171,5.147729874,5.357739925,5.680840015,5.902510166,6.074989796,5.90775013,5.152190208,5.856490135,4.473050117
BMU,SE.TER.ENRR,3.807296673333333,4.242530147666667,13.066216848,2.8021650315,2.9096100925,6.676550228666667,33.18680954,30.4764595,31.50605965,39.84830856,37.23591995,38.69731903,38.27492905,37.13845825,35.09661102,31.94352913,3.7981419560000003,22.4178009,22.86447906,3.917274177,3.521138966,3.8707035185,3.1976317759999997
BMU,SE.XPD.TOTL.GD.ZS,3.8356233436666667,4.162960132333334,11.109160517000001,1.666270018,1.775879979,1.988770008,24.269279638999997,22.557802993,23.245046459,2.289200068,2.306689978,27.948399384333335,27.725952627666665,27.026712098333334,1.536880016,1.501639962,1.915443897,1.324959993,1.93595469,1.926798224,1.890087724,1.884916902,1.922213435
BOL,SE.TER.ENRR,3.8639500140000003,4.083390117,9.152104186,4.14794457,4.311799109,4.3511476515,15.351749737999999,14.639146486,14.984033268000001,4.932030082000001,4.640240073499999,17.199479738666668,17.176976205333332,16.914965946666666,4.5075049400000005,4.822534858999999,5.0330269334999995,4.7111002205000005,4.975912392,5.008918941,5.1635988355,20.200151204666668,2.353304525
BOL,SE.XPD.TOTL.GD.ZS,3.8922766843333334,4.003820101666666,7.195047855,6.629619122,6.847718239,6.713525295,6.434219837,6.720489979,6.723020077,7.574860096,6.973790169,6.450560093,6.627999783,6.803219795,7.478129864,8.143429756,8.15060997,8.097240448,8.015870094,8.091039658,8.437109947,38.515385507333335,2.784395615
BRA,SE.TER.ENRR,3.9206033546666665,3.924250086333333,5.4727089405000005,6.53363931225,5.411099076499999,5.5963027475,5.6524100305000005,5.847374916,5.9959299564999995,6.5192050935,6.3112950325,6.093985081,43.23085022,44.33937073,47.1568718,48.43404007,48.33333969,50.02674866,51.19168854,52.62406158,54.57279968,56.83061981,3.215486705
BRA,SE.XPD.TOTL.GD.ZS,3.948930025,3.844680071,3.750370026,6.437659502500001,3.974479914,4.4790802,4.870600224,4.974259853,5.268839836,5.463550091,5.648799896,5.737410069,5.855100155,5.838850021,5.948480129,6.24105978,6.314040184,6.32047987,6.088510036,5.963469982,5.771500111,39.545746484000006,3.6465777950000002
BRB,SE.TER.ENRR,41.54360962,40.8927803,4.8154950145,6.3416796927500005,4.9993799925,5.074365139,7.601246832666668,59.98527145,5.095719814,74.01435852,68.31182098,65.03822327,5.558804989,5.4938700195,6.045830011,5.8120787145,5.5058550835,5.3421599865000005,5.7567296025,5.0373499395,4.98684001,22.260873158000003,4.0776688850000005
BRB,SE.XPD.TOTL.GD.ZS,4.71585989,6.055369854,5.880620003,6.245699883,6.024280071,5.669650078,10.331893441333335,5.220449924,4.922599792,5.116260052,6.054180145,41.070111275,5.262509823,5.148890018,6.143179893,5.383097649,4.697669983,4.363840103,5.424949169,4.111229897,4.202179909,4.975999832,4.508759975
BRN,SE.TER.ENRR,13.08417034,13.97023964,13.07991028,12.83129978,13.33026028,13.18511009,13.06254005,13.33804989,14.04769993,15.31420994,14.62870979,17.10199928,22.14135933,24.01582909,28.84550858,36.97822189,34.42285156,34.91167068,31.53529358,31.39821815,32.69832993,9.219382604666666,8.848851203333332
BRN,SE.XPD.TOTL.GD.ZS,3.705909967,11.285403093333334,11.7197002185,11.84185981625,11.089863461333334,9.027485131,9.0861799695,9.437259913,10.310765029,10.802459956,2.046610117,3.322099924,2.889590025,17.178034305,3.353189945,26.73156785733333,4.425409794,24.841504095,23.207088470000002,23.65300989,24.774307255,13.462765377333334,13.188942431666666
BTN,SE.TER.ENRR,4.74633491,8.600566546666666,10.359490157,10.852419852499999,8.849466642666666,4.869860172,5.109819889,5.536469936,6.573830128,6.290709972,6.571410656,7.696099758,7.595845222,10.34023952,4.6990449425,16.484913824666666,5.3809866905,14.77133751,14.87888336,15.90780163,16.85028458,17.70614815,17.52903366
BTN,SE.XPD.TOTL.GD.ZS,5.786759853,5.91573,8.999280095500001,9.862979888749999,6.609069824,7.287149906,7.493769884000001,7.778274773,4.911590099,4.741740227,4.12473011,4.765230179,14.217497350999999,5.722750187,6.04489994,6.238259792,6.336563587,6.699768543,6.074201107,4.761352539,5.980710506,6.974162102,8.141788483
BWA,SE.TER.ENRR,6.765570164,7.306890011,7.639070034,8.873539925,9.357620239,9.044219971,9.877719879,10.02007961,13.93937969,21.40348053,18.96071053,16.94067001,20.83914948,25.63145065,24.6215992,27.16739082,23.28824997,22.4400692,6.989793539000001,22.97429085,24.01279068,22.90464973,6.635114193249999
BWA,SE.XPD.TOTL.GD.ZS,4.33575511,6.8361180306,5.599236687,6.428959965999999,5.504650116,10.67858982,5.481489956500001,9.04666996,8.070989846,9.825300217,10.716465237,9.915950058,9.258067131,8.017206192,8.223062515,8.394579887,8.73589325,7.809244633,7.905385971,8.398996353,8.058336258,15.893938776666666,5.1284399034999995
CAF,SE.TER.ENRR,1.905940056,6.3653460502,3.5594033400000002,3.9843800069999995,1.651679993,6.1654049155,1.085260034,5.1799950005,2.202600002,2.366650105,2.472219944,2.891230106,2.725169897,5.327710271,5.221607923500001,5.1524042485,5.244991124,4.7814474105,4.735630989000001,5.0834585425,5.101508379,8.883227823333334,3.62176561375
CAF,SE.XPD.TOTL.GD.ZS,1.612650037,5.8945740698,1.519569993,1.539800048,1.624529958,1.652220011,1.415060043,1.313320041,1.290009975,1.254580021,1.117609978,1.107920051,1.980347276,2.63821435,2.220153332,1.91022861,1.754088998,1.753650188,1.565876007,1.767920732,2.1446805,1.87251687,2.115091324
CAN,SE.TER.ENRR,58.51911926,5.4238020894000005,58.41500092,18.14304693533333,19.134986322000003,3.2090500595,20.999823252000002,63.82582855,64.29955292,63.61417007,61.87625885,63.1548996,63.61875916,65.77429962,67.2278595,67.40316772,69.50685883,70.62715912,69.57759857,72.81506348,74.15714264,77.801651,3.1273314955
CAN,SE.XPD.TOTL.GD.ZS,5.423319817,4.953030109,4.993080139,34.74629382266666,36.64544268600001,4.765880108,40.584586461,4.766409874,4.62612009,4.840579987,5.356369972,5.262050152,4.692587376,4.589009762,4.843589783,4.739379883,4.816420078,4.959969997,4.888979912,4.772930145,4.887949944,4.594006062,4.139571667
CEB,SE.TER.ENRR,39.04410934,43.73659897,48.09983826,51.34954071,54.15589905,57.17084885,60.16934967,63.02904892,67.38694,70.25418091,71.13504791,69.37094116,67.07971954,65.56166077,64.14045715,63.30010986,63.48508835,64.01255798,64.4177475,64.55679321,64.92256927,66.00240326,66.09262085
CEB,SE.XPD.TOTL.GD.ZS,38.57843399,41.480199815000006,44.03006363,47.200040815,49.51820946,51.20868874,53.22706413,55.42230034,58.53791046,60.278816225,61.9695549,61.253110885,60.95767021,60.871450425000006,61.102758405,62.059335704999995,62.339538575,63.236139295,64.385570525,65.43306731999999,4.721590042,5.001584053,66.82873725875001
CHE,SE.TER.ENRR,38.11275864,39.22380066,39.960289,43.05054092,44.88051987,45.24652863,46.28477859,47.81555176,49.68888092,50.30345154,52.80406189,53.13528061,54.83562088,56.18124008,58.06505966,60.81856155,61.1939888,62.45972061,64.35339355,66.30934143,68.06764221,71.89392853,67.5648536675
CHE,SE.XPD.TOTL.GD.ZS,4.658780098,4.822189808,5.17881012,5.384009838,5.314290047,5.084720135,4.841209888,4.583950043,4.757259846,4.925610065,4.802100182,4.856639862,4.898620129,4.913929939,4.930570126,4.99559021,4.981639862,5.017650127,4.930089951,5.014389992,5.291639805,5.044342995,68.30097007625
CHI,SE.TER.ENRR,14.916293461999999,5.7035238266,16.87470627,18.095406532000002,18.319013594666664,20.147666613333335,19.668036462,21.296983081999997,22.096306164,23.28083706,25.31624031133333,26.845820108000005,28.291437466,29.899399439333333,31.174706460666663,32.136431376666664,32.93638865133334,33.319096564666665,33.685886384,34.031583784666665,33.23192246666667,35.43715985666667,69.037086485
CHI,SE.XPD.TOTL.GD.ZS,25.173806826,6.5848578452,28.57060242,30.806803226000003,31.323737142333332,35.21061309166667,34.494863036,38.010016121,39.435352482,41.636064055,45.83038044066666,48.83500035400001,51.684254803,54.88486893966667,57.418842795333326,59.277272543333325,60.891137440666675,61.620543002333335,62.441682817,63.048777577333325,61.17220512833334,65.82997671833334,69.77320289375001
CHL,SE.TER.ENRR,35.43132019,7.4661918638,40.26649857,43.51819992,44.32846069,50.27355957,49.32168961,54.72304916,56.7743988,59.99129105,66.34452057,70.8241806,75.07707214,79.87033844,83.66297913,86.41811371,88.84588623,89.92198944,91.19747925,92.06597137,89.11248779,96.22279358,70.5093193025
CHL,SE.XPD.TOTL.GD.ZS,3.757070065,8.3475258824,4.048810005,3.918689966,3.543070078,3.280169964,3.040149927,3.233160019,3.79189992,4.254759789,4.189539909,4.061729908,4.541704178,4.548140049,4.751679897,4.903900146,5.36646986,5.432789803,5.473060131,5.619969845,5.62514019,81.80520630000001,71.24543571125
CHN,SE.TER.ENRR,7.558499813,9.228859901,11.71570969,14.3912096,16.77984047,18.55514908,20.50988007,21.44643021,21.85469055,23.27021027,25.28606987,26.80752945,29.32504082,32.76203156,43.8821907,47.43537903,49.70835876,51.5827713,54.00762177,57.27544022,62.23677826,67.38761902,71.98155212
CHN,SE.XPD.TOTL.GD.ZS,5.839103222,6.967496633333333,8.747299832666668,10.548929769333332,12.157147010666666,13.343246063666665,14.613253357666668,2.700734854,3.631788254,3.751522064,3.754642487,3.521965027,3.944094181,3.710476398,3.580334187,3.813829899,3.761115551,3.667450428,3.542494535,3.541054726,3.572956324,3.297843456,49.15953810733333
CIV,SE.TER.ENRR,4.119706631,4.706133365666666,5.7788899753333345,6.706649938666666,7.534453551333334,8.131343047333333,8.716626645333333,8.781419754,8.345809937,8.183469772,7.47382021,3.304759979,3.6892820595,8.12195015,8.368300438,8.899279594,9.092769623,9.470000267,3.377072215,9.912610054,9.7769804,3.3353017565,26.33752409466667
CIV,SE.XPD.TOTL.GD.ZS,2.40031004,2.444770098,2.810480118,2.864370108,2.911760092,2.919440031,2.819999933,3.016139984,3.098530054,3.173939943,3.246510029,2.865760088,3.434469938,3.458600044,3.314169884,3.494129896,3.935930014,3.736540079,3.211649895,3.440670013,3.78944993,3.372760057,3.515510082
